Data Source,World Development Indicators,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Last Updated Date,28/10/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
Chile,CHL,External balance on goods and services (% of GDP),NE.RSB.GNFS.ZS,-2.777130705,-4.120164583,-1.44673678,-2.471496071,-0.977670487,0.623502226,0.935655389,1.141235425,0.600517442,2.015812791,0.38649635,-1.204572145,-3.601842424,-2.086092742,0.228979877,-2.458806075,3.634742216,-2.293937703,-3.838395896,-3.420108342,-4.777465589,-10.67367402,-2.638966705,2.025914075,-1.65987579,1.918279142,2.586634185,2.494849093,6.492406857,4.427121879,3.24346312,4.50773952,1.669533308,-1.847703379,1.711452651,2.28535074,-1.476889453,-2.005714212,-3.278899538,2.184995052,1.747578149,1.654134017,2.214141762,5.001804404,9.871077424,8.702872073,14.49156248,13.73059228,2.058562069,7.744344306,6.426509089,3.318248997,-0.028128961,-0.574529838,0.948911605,-0.219578094,0.609214276,1.219673067,-0.307255666,-0.828239828,5.247900267
China,CHN,External balance on goods and services (% of GDP),NE.RSB.GNFS.ZS,-0.12244065,0.381400633,1.144381346,1.145557959,0.904823457,0.44982699,0.259437708,0.300969792,0.384152285,0.642136378,0.030705795,0.655297326,0.740479549,0.482548436,-0.473883368,-0.144760651,0.184032657,0.212307692,-0.538233246,-0.760891416,-0.601624244,-0.002026001,2.34629043,1.114498354,0.020773504,-4.039251559,-2.45712418,0.10660396,-1.300128955,-1.417036436,2.956288231,3.026032187,1.170722897,-2.651488768,1.303682152,1.627940129,2.031845638,4.453311561,4.259946895,2.800825585,2.376350845,2.096932213,2.542087714,2.157525069,2.617150941,5.451822266,7.591167201,8.676233581,7.592712691,4.314841499,3.653587778,2.395474104,2.717522082,2.454133296,2.11490586,3.24399043,2.27434509,1.752140736,0.7679635,1.155372341,2.486934641
Cote d'Ivoire,CIV,External balance on goods and services (% of GDP),NE.RSB.GNFS.ZS,11.33502656,7.188982868,8.645695588,10.41558577,11.16326005,6.699191633,7.71063549,7.432431662,12.70490848,9.69200395,6.661694333,3.782666226,4.505469973,2.521911079,7.320703825,0.143798316,5.493716657,6.295479653,-0.914291137,-3.059283516,-6.177031032,-7.109191894,-2.903564296,1.23954286,13.5206572,14.37731225,9.314459654,3.809732116,2.597985469,2.978127231,4.57825373,3.025631375,3.793908519,3.536383899,11.21814571,7.316255422,8.682714167,7.623866974,6.426161066,8.26476854,6.924254017,7.849763876,15.06103485,8.515341715,8.203342077,5.87408335,9.665447918,5.014333804,6.957321323,10.92965499,7.305851823,16.48508321,4.183240032,2.935271747,4.904053908,1.99543309,1.674532472,1.299465432,-0.786121001,1.151640667,
Cameroon,CMR,External balance on goods and services (% of GDP),NE.RSB.GNFS.ZS,,,,,,-0.501253921,-2.582501613,-1.953971713,-2.50965231,0.524292316,1.539910711,-4.13981497,-5.693880337,-3.303442255,2.638166373,-2.858075636,-4.722022328,-2.74580323,-4.466830827,-7.163848118,0.753357287,-6.547071731,4.303282203,1.094015679,2.485168146,1.872953741,0.556934177,-3.931782405,0.071340882,2.937589491,2.869383358,5.358981566,2.231452324,1.383173245,2.141781375,3.024069019,0.083079919,-0.082637125,0.080382947,-0.270199125,0.963549861,-2.446324587,-3.249016834,-4.785915563,-1.516160552,-1.772606502,-0.669898534,-0.722366945,-3.864205966,-4.965988643,-4.779567132,-5.072151627,-4.150712947,-4.46994859,-5.188646099,-5.349874561,-4.725818846,-4.022134001,-4.384006093,-4.438346927,-5.711663885
"Congo, Dem. Rep.",COD,External balance on goods and services (% of GDP),NE.RSB.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.733866361,4.756045202,-0.310730573,3.750000047,-3.099130152,6.093679019,-4.11517886,-1.066567847,2.025839971,-6.030470105,-3.877387599,-6.42623914,-4.563062566,-1.998227477,-5.716693125,-9.319303742,-8.525301985,-6.16691086,-6.745693362,-4.574222527,-5.025772424,-3.881295362,-8.012325859,-3.79033526,-3.614445741,-2.963337552,-1.638263538
"Congo, Rep.",COG,External balance on goods and services (% of GDP),NE.RSB.GNFS.ZS,-65.15384142,-64.20164671,-32.46211713,-21.37462315,-18.29640918,-17.07818579,-21.21771218,-25.34248722,-26.84890675,-24.81859206,-23.02631579,-20.06763696,-23.47827053,-11.75495861,-6.245550035,-27.85888078,-26.17858569,-19.68096277,-17.34765003,-1.215686275,-0.110987791,-18.07273399,-13.23943662,6.181181181,16.00417319,0.782859497,-13.83483302,3.113419784,0.197268589,13.69539472,32.73536483,13.58463406,24.24348796,11.49654686,-15.70220591,1.096636054,8.508763561,15.43509921,3.653597079,13.18595184,36.68441003,24.10757262,27.57677989,4.762953859,29.69138695,30.45727524,29.32749594,-11.61584395,13.6973504,-6.592541469,12.99142866,22.63172277,18.71962049,12.86570503,2.070397643,-37.23729002,-41.00954612,2.897851904,22.06743949,20.7212346,2.062035045
Colombia,COL,External balance on goods and services (% of GDP),NE.RSB.GNFS.ZS,0.937146265,-0.838445482,-0.003805937,-0.367539259,-0.694123731,2.425274435,-4.365149758,0.870964688,-1.038083665,-0.469891164,-1.284194987,-4.050395802,0.456717331,2.260240171,-1.090314656,1.805691322,3.151220245,3.666890587,2.827418094,1.771340753,0.620974841,-3.566923697,-4.278103775,-2.780785538,-0.579165396,1.282450674,6.843856973,4.033789009,2.429533247,4.183504974,2.947527677,4.65915971,-0.574481953,-5.808480874,-5.920813781,-6.429744539,-5.645183784,-5.913980602,-5.89422138,0.543878186,-0.836806038,-3.126840262,-3.351499859,-3.365584094,-2.321924084,-3.480610017,-4.184180459,-4.232612846,-2.948459146,-2.307137132,-1.582913649,-0.917413408,-1.212740451,-1.813769355,-4.217967422,-7.060341099,-6.768374428,-4.992335446,-4.735313442,-5.81668974,-6.28883645
Comoros,COM,External balance on goods and services (% of GDP),NE.RSB.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,-18.08327943,-18.08486711,-18.08454338,-18.08545604,-18.08460547,-18.08420362,-18.0851614,-18.08493858,-18.08498616,-18.08451066,-18.08412413,-18.08463512,-18.08435068,-18.08512297,-18.08517042,-18.08442886,-18.08489635,-18.08443288,-18.0847231,-18.08525095,-18.08485043,-18.08470729,-18.08476557,-18.08469937,-18.08500876,-18.08484717,-18.0849159,-15.20549528,-19.7758319,-19.27304498,-20.2723277,-20.08816469,-22.91868046,-21.14652085,-19.88287884,-17.53255546,-15.78708856,-16.36172602,-16.59856851,-16.45653333,
Cabo Verde,CPV,External balance on goods and services (% of GDP),NE.RSB.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,-49.90104561,-49.22611207,-56.26106101,-53.18087537,-54.92734328,-56.54432771,-57.83279958,-47.63453683,-42.78630035,-42.98690218,-51.68764509,-47.82582222,-49.37387479,-33.78476985,-41.47084296,-43.241646,-35.09165274,-31.09589355,-36.289108,-39.01712871,-33.50617128,-32.54489673,-35.99978887,-36.03967847,-37.55882386,-28.78911894,-27.55228671,-30.18941543,-26.19245286,-25.8823319,-29.09770987,-28.81067048,-19.41353331,-14.3542031,-20.32416037,-14.25120436,-15.73248372,-21.45754058,-18.81254534,-14.60857156,-34.99077252
Costa Rica,CRI,External balance on goods and services (% of GDP),NE.RSB.GNFS.ZS,-4.890753023,-4.195540594,-3.326429006,-5.040831321,-4.14888264,-10.62491991,-5.992911389,-6.338073624,-4.689176365,-5.356037604,-6.743811993,-10.3110555,-6.377954673,-6.073368436,-14.97764034,-8.485771803,-6.001760529,-5.465863146,-7.850261275,-10.27052642,-10.34113805,-4.90782393,2.919026821,-0.745626924,0.410463349,-1.752932248,0.845772536,-4.134171946,-1.786855941,-3.88064916,-6.904627522,-4.62746284,-5.532731009,-7.27788906,-6.227990659,-3.515945544,-4.033177965,-4.395061468,-4.112339145,-2.422882252,-0.664279171,0.164386288,-1.964873922,-1.984281699,-0.841170271,-2.293619171,-3.186484396,-5.292320827,-8.788591409,-0.494707673,-1.853266991,-3.694204753,-3.745904624,-2.883111865,-2.465411486,-0.76224621,0.341714424,0.453412552,1.210746836,2.579106433,2.378533469
Caribbean small states,CSS,External balance on goods and services (% of GDP),NE.RSB.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cuba,CUB,External balance on goods and services (% of GDP),NE.RSB.GNFS.ZS,,,,,,,,,,,-11.55581941,-11.55712913,-11.55688704,-11.55357007,-11.55819621,-11.55331667,-11.56367333,-11.55568054,-11.53698389,-11.58132598,-11.52891845,-11.61545638,-11.51571757,-11.44350255,-11.80303466,-11.26688469,-12.04814026,-11.01702394,-11.08242812,-13.6006947,-10.6364028,-7.133757114,-1.310333405,-2.527410273,-1.296469163,-2.505393892,-1.998611469,-2.906262993,-3.999404546,-2.793974092,-2.815929122,-2.892142009,-1.675176017,-0.683264069,0.732141455,2.674712466,0.238895167,2.705110069,-3.78200943,2.005476804,4.848588484,3.246847369,5.155794971,3.876963758,4.893622297,2.680958994,2.696727591,2.864193452,1.908045977,,
Curacao,CUW,External balance on goods and services (% of GDP),NE.RSB.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-15.91888986,-17.77420611,-24.34223835,-27.80602534,-23.33431377,-32.85314538,-25.29014773,-24.26551325,-19.83411052,-13.0873596,,,,,,
Cayman Islands,CYM,External balance on goods and services (% of GDP),NE.RSB.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cyprus,CYP,External balance on goods and services (% of GDP),NE.RSB.GNFS.ZS,,,,,,,,,,,,,,,,-21.20620636,-12.87811436,-19.94799348,-20.59230886,-19.08542435,-17.80875666,-13.07077827,-13.31837284,-13.56558727,-12.44204753,-10.09310523,-3.38559573,-2.982809803,-5.426125295,-8.414193064,-5.607079276,-10.00860329,-11.18308681,-0.433626788,-0.397183765,-0.863926863,-0.433648779,-1.391758247,2.485226459,2.643594383,2.430745275,4.568643075,1.16928153,1.519623383,-0.124007303,-0.532852311,-2.934871698,-4.757155251,-12.76251506,-5.34657907,-8.341582529,-3.826726946,-1.913081972,1.580464138,0.938516862,2.616193652,1.695611152,-0.382333408,1.546708308,-1.066989725,-6.219080933
Czech Republic,CZE,External balance on goods and services (% of GDP),NE.RSB.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.348230867,5.583792289,1.205146191,1.125481064,-1.136726253,-3.065640297,-4.831147106,-4.140842527,-0.312803715,-0.478565528,-1.864359262,-1.299432443,-1.326393116,-1.51743327,0.626719802,2.328493326,2.722465017,2.422521067,2.16079706,3.893615084,3.057099279,3.780915501,4.763516554,5.694346182,6.333566971,5.941892749,7.627885917,7.521626503,5.939831764,5.989726352,6.830004374
Germany,DEU,External balance on goods and services (% of GDP),NE.RSB.GNFS.ZS,,,,,,,,,,,-1.453693236,-1.723391484,-1.626551686,-0.992681372,-0.478948542,-1.685563097,-2.226722471,-2.144046116,-1.907106097,-3.575326889,-4.611622866,-3.913452259,-2.647846672,-2.992759918,-2.791518746,-2.037342686,-0.370350825,-0.323404518,-0.346346543,-0.616678246,-0.191914459,-0.487577248,-0.501451183,0.050145926,0.163537482,0.406838347,0.714434417,1.077887974,1.228840063,0.552615223,0.169362142,1.626575345,4.250268411,3.774106178,5.200528614,5.20043176,5.416086672,6.771098798,6.073575785,5.01110098,5.262322571,4.908151294,6.100185407,5.758479023,6.618433233,7.5952521,7.376879741,7.088878414,6.167685118,5.648811666,5.725243203
Djibouti,DJI,External balance on goods and services (% of GDP),NE.RSB.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-34.91993099,17.38055699,18.81383939,-8.747497195,-8.672167036,10.14028796,8.993580005,13.11138
Dominica,DMA,External balance on goods and services (% of GDP),NE.RSB.GNFS.ZS,,,,,,,,,,,,,,,,,,-15.66322984,-17.50387234,-50.69070324,-57.28164588,-35.59024569,-22.79454908,-15.72846339,-26.97438127,-19.3132517,-4.883030752,-6.745590613,-11.8812945,-25.9027059,-21.46140551,-15.47290009,-10.91366542,-10.16563085,-11.19625671,-11.911604,-8.108519077,-11.78383268,-6.383614203,-7.167178342,-11.5652454,-13.08050732,-9.924146594,-11.33834984,-11.88270596,-18.40384752,-13.9511047,-20.99975389,-28.50099829,-23.8239379,-19.50331126,-15.82687375,-19.79314733,-16.9441653,-16.62551262,-13.32046795,-10.14175162,-19.83709282,-49.0247194,-33.68707781,-33.68707781
Denmark,DNK,External balance on goods and services (% of GDP),NE.RSB.GNFS.ZS,,,,,,,-1.572655051,-2.071787916,-1.384427905,-2.075801679,-2.832672939,-2.025312262,-0.408395163,-1.893588339,-3.348563152,-0.95973612,-4.531705057,-3.56733068,-2.216451903,-2.381889045,-0.450243129,1.406738984,0.908623659,2.209590625,1.676826296,0.77498566,-0.199031286,2.054723046,3.476146046,3.795040481,5.556115314,6.218427163,6.90679691,7.527497347,5.923266888,4.709311301,5.66350124,4.357259698,3.074002316,5.999675413,6.710580075,7.140412025,6.851983566,6.795110335,5.649104643,5.504510174,4.093357836,2.897218925,3.523364924,4.49710763,6.945878391,6.394502367,6.020017694,6.60749689,6.96236253,6.788120397,6.68313226,7.175363657,6.144612549,7.391866025,6.4508334
Dominican Republic,DOM,External balance on goods and services (% of GDP),NE.RSB.GNFS.ZS,6.781680599,6.910256257,-0.315495692,-5.250850898,-8.336584276,-3.963517622,-8.994816546,-6.928875145,-8.154943935,-7.631044291,-9.976640586,-9.695848005,-3.366803059,-4.413386361,-9.353525331,-3.356286205,-6.880852689,-7.20290874,-10.81937584,-9.741029679,-13.72344459,-7.388121916,-8.195139228,-7.384897548,-8.276651254,-4.671075928,-3.547006023,-7.005481262,-2.389086924,-8.129332673,-7.976997857,-2.935122652,-6.85730091,-5.224231977,-4.740828436,-3.444516135,-2.869071418,-3.788662082,-7.291534155,-6.340549067,-8.304742813,-6.729327631,-7.275262592,-0.143506866,0.943530346,-4.991282433,-7.316650097,-8.423186653,-13.5785801,-8.550426404,-10.64843166,-10.61571528,-9.222318154,-6.347438663,-5.193642133,-4.647913118,-3.767212212,-2.86079474,-4.953103777,-4.872580838,-7.702262233
Algeria,DZA,External balance on goods and services (% of GDP),NE.RSB.GNFS.ZS,-28.10045911,-21.25921415,-1.024774007,-12.14083309,-4.355703801,-3.229134794,1.332625514,1.802647444,-1.051619755,-4.281981256,-7.079935005,-9.221258374,-5.277306318,-6.086100529,3.259267991,-9.276662973,-4.064089031,-11.15375037,-14.63289545,-1.717448875,3.999999771,3.709507912,1.926781377,2.139494868,-1.756351325,-3.158254855,-10.3171959,-4.139635018,-7.09585152,-9.874793035,-1.493343516,5.518057633,1.450104323,-1.355059378,-3.522987297,-2.80145325,5.815748774,9.568711254,0.062257461,5.371116899,21.28109697,14.67244318,9.874908518,14.37288308,14.40502596,23.13178311,26.89135751,22.19819352,19.26217307,-0.581026775,7.022431681,10.10193624,8.376116422,2.8089721,-1.439001603,-13.35158104,-14.18069754,-10.05692565,-6.324961007,-6.437637983,-11.04991655
East Asia & Pacific (excluding high income),EAP,External balance on goods and services (% of GDP),NE.RSB.GNFS.ZS,0.136219335,0.259056279,0.871484952,0.910038235,0.67163309,0.398576368,-0.325165814,-0.362349869,-0.135017318,0.142156757,-0.258731638,0.286406217,0.373936344,0.695205319,0.006150234,-0.386788654,0.277743002,0.353316425,-0.496635815,-0.318083537,-0.22312965,-0.3853065,1.202022729,0.270328236,0.151830527,-3.183746174,-1.940530989,0.420199451,-0.87311964,-1.177032277,2.063425391,2.143360934,0.895529523,-2.497401401,0.658224452,0.618825718,1.07624387,3.329268264,4.836439504,3.692335174,3.343173657,2.761433172,2.867196403,2.678699808,2.795124399,5.172739334,7.254577191,8.008049002,6.702790721,4.335045763,3.550457013,2.397948651,2.392291246,2.113898553,2.016554472,3.016789674,2.246020853,1.813611509,0.703750613,1.107542084,2.283570733
Early-demographic dividend,EAR,External balance on goods and services (% of GDP),NE.RSB.GNFS.ZS,-1.873517692,-1.542207402,-1.116887361,-1.092847692,-1.425050197,-1.356188075,-2.137651641,-2.050105569,0.173749757,0.16590446,0.841626756,1.342495998,2.556777606,6.559194277,4.324181968,1.417273376,1.140980354,0.239216882,-1.507143286,0.815535202,0.306829901,-0.768925599,-1.368688088,-1.732848715,-1.195056869,-0.800669309,-1.740163516,-0.796575893,-1.438657798,-1.321851347,-0.607194012,-1.467591523,-2.055066171,-1.679701601,-0.268886872,-0.783942063,-0.399059302,-1.131553827,-1.414717925,0.19222376,1.952231033,1.462631552,2.241311645,2.690497491,2.240071721,2.674872476,2.519830546,1.258743133,0.346122256,-1.057457587,-0.104707623,-0.07676148,-1.036911433,-0.996248942,-2.009649394,-3.223287137,-2.552188898,-2.576532464,-1.969153282,-1.449313859,-1.417535452
East Asia & Pacific,EAS,External balance on goods and services (% of GDP),NE.RSB.GNFS.ZS,-1.299000555,-1.497797768,-0.737664468,-0.720721658,-0.331483852,-0.842489967,-1.459880627,-1.386319853,-1.460134875,-1.064530406,-0.707847708,-0.117017181,0.51166255,0.446335538,-1.296428567,-0.983300031,0.271857083,0.606448449,-0.090754193,-0.935058025,-0.966137863,-0.673981424,0.396499292,0.520944714,0.940785428,-0.741498135,0.362545825,1.804760793,0.766335511,0.114675957,1.609738551,1.847030583,1.270418569,-0.679596215,1.035243129,0.684559643,0.800598348,2.365589582,4.200465697,3.067932162,2.601844351,2.350329083,2.646278712,2.631858582,2.745704142,4.033693332,5.221719878,5.849596972,4.439496474,3.670212243,3.21617665,2.102762355,1.832710957,1.576726995,1.580410319,2.779967049,2.542209592,2.356796553,1.461914678,1.718295938,3.389289776
Europe & Central Asia (excluding high income),ECA,External balance on goods and services (% of GDP),NE.RSB.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.047841003,-1.82104227,-0.696447989,6.060679439,0.598758052,0.47819562,-1.151037161,-1.479745258,-2.546198124,0.822737505,6.849366608,8.573493628,5.935300645,4.443387896,3.901777559,4.135467525,5.075631895,4.310551817,1.876428703,2.974670452,2.692420174,2.575855395,2.367200741,2.006778818,1.111498417,2.267080759,2.749933234,1.207089676,1.071233092,4.495617822,3.722811371,0.325233711
Europe & Central Asia,ECS,External balance on goods and services (% of GDP),NE.RSB.GNFS.ZS,,,,,,,,,,,-0.550218416,-0.275854419,-0.17750036,-0.855794947,-2.536217804,-1.502749447,-2.129431432,-1.523203006,-0.230953779,-1.08306479,-2.120327575,-1.252680809,-1.093111383,-0.579569268,-0.111511439,0.079934715,0.114911838,-0.277962827,-0.494992912,-0.684147811,-0.57566368,-0.019860445,1.189076693,1.226249152,1.342310715,1.239321239,1.226658416,1.280815062,1.334243716,2.042078438,2.206984256,2.180797788,2.430435908,2.142653782,2.3901197,2.310918749,2.116894772,1.857420318,1.834807337,2.0502718,2.016982931,2.052156137,2.780292434,2.962218862,3.227866656,3.559880457,3.205823781,3.136993552,3.511895395,3.134776953,2.586672562
Ecuador,ECU,External balance on goods and services (% of GDP),NE.RSB.GNFS.ZS,-0.816497393,-1.194172345,-0.552890148,-0.723653766,-1.244404258,-1.310823906,-0.62866921,-1.924406004,-2.876041819,-3.599411703,-3.568797245,-6.109702496,-3.142165391,1.218440624,3.899730992,-3.263262763,-1.942632384,-1.836456581,-3.831863404,-0.263424779,-0.728956613,-0.679582017,-3.099963354,0.243212583,1.694540264,3.645432549,-1.851797531,-6.998548722,-4.650599473,-4.546883249,0.93383175,2.152527194,3.46093663,-3.099536759,-3.218111355,-3.337463987,0.330866693,-1.947333897,-7.611206216,3.553832482,4.790371273,-4.299562978,-6.391801869,-2.044830585,-1.55654317,-0.8634815,0.95636635,1.276397519,0.270331731,-1.606633149,-4.513326772,-2.247839288,-1.421493866,-2.329579464,-1.604460698,-2.727434393,0.488242194,-0.756085606,-1.152762972,0.019913418,1.779144221
"Egypt, Arab Rep.",EGY,External balance on goods and services (% of GDP),NE.RSB.GNFS.ZS,-1.959311851,-2.09557884,-4.466090792,-5.828069212,-6.476190476,-3.001544913,-4.15081994,-2.288148966,-5.663647105,-3.080234543,-3.526361819,-4.541280327,-4.664868922,-4.625969477,-10.93000743,-17.37835902,-10.75082779,-9.779656269,-14.03304059,-16.47878615,-12.35376099,-12.53670478,-11.5354471,-11.27819549,-11.39240506,-9.651474531,-8.390022676,-10.09708738,-17.85714286,-14.54545455,-12.21294363,-7.911111111,-2.516175413,-4.25257732,-5.485714286,-5.147058824,-5.448997384,-6.05490786,-9.498956159,-8.257477243,-6.615701264,-4.850850293,-4.354711006,-2.586826347,-1.359983515,-2.265552461,-1.618908855,-4.578410311,-5.594639866,-6.639800422,-5.237858445,-4.120778937,-7.91783603,-6.337346807,-8.431924883,-8.478251974,-9.555621171,-13.48991354,-10.4543201,-8.239228876,-7.591065292
Euro area,EMU,External balance on goods and services (% of GDP),NE.RSB.GNFS.ZS,,,,,,,,,,,-0.729058696,-0.390756615,-0.136180277,-0.586441888,-1.853330067,-0.973346242,-1.822529779,-1.300503406,-0.403555342,-1.412150788,-3.184191699,-2.514860866,-2.063721895,-1.173866862,-0.561820257,-0.42691075,0.476622414,-0.156152107,-0.275949978,-0.600701964,-0.536776339,-0.457764515,-0.145518394,1.241809322,1.43401268,1.561695826,1.713752337,2.131296708,1.846760789,1.33717048,0.822210644,1.503476669,2.546681807,2.116165851,2.345871696,1.821518491,1.555951961,1.84903816,1.48525001,1.911837301,1.751046168,1.733864682,2.975002252,3.510335253,3.799065882,4.243409531,4.242007851,4.105373964,3.691335549,3.270695118,3.239530265
Eritrea,ERI,External balance on goods and services (% of GDP),NE.RSB.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-33.52997668,-40.9466198,-54.84245237,-60.5465899,-58.14997959,-56.18513108,-65.2585985,-77.19042108,-48.54012074,-50.44863024,-53.02780198,-61.12316862,-54.02010888,-48.77460438,-31.46182727,-23.01585437,-21.70343675,-18.9148939,-24.71471226,-11.08411561,,,,,,,,,
Spain,ESP,External balance on goods and services (% of GDP),NE.RSB.GNFS.ZS,,,,,,,,,,,-1.560326186,0.132488283,-0.50259486,-1.464115515,-5.326219222,-4.334346404,-4.943760814,-2.659903533,0.033865583,-0.427688767,-2.97901906,-2.813282815,-2.574202639,-1.617886986,1.064689023,0.862856017,1.047308761,-0.870274481,-2.107907744,-4.179428599,-4.161136921,-3.95710162,-3.602744305,-1.53211876,-1.022207867,-1.121175541,-0.180497667,0.173320906,-0.457559717,-1.933448935,-2.955617881,-2.273917143,-1.991189404,-2.205876854,-3.700213046,-4.803759501,-5.694529813,-5.77812613,-4.735471695,-0.871485978,-1.024881865,0.276753375,2.065175119,3.928855645,3.09952546,3.040395698,3.987556561,3.606350813,2.717037645,2.929984932,1.473152053
Estonia,EST,External balance on goods and services (% of GDP),NE.RSB.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-7.284778857,-10.41894363,-10.2866126,-9.569544221,-4.384237747,-3.240821531,-3.953059573,-7.406456693,-8.452298641,-7.819536753,-5.068776464,-10.10969177,-8.790455703,-3.904546282,4.964004728,6.420408296,5.815602998,1.655658118,2.683505877,3.489391031,3.933807182,3.606378728,4.055985802,2.597836459,4.1560614,0.482274306
Ethiopia,ETH,External balance on goods and services (% of GDP),NE.RSB.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-14.85922901,-17.86330779,-16.50363996,-17.45784433,-20.92949695,-19.2748918,-15.84489406,-14.45402321,-12.93534779,-9.838964494
European Union,EUU,External balance on goods and services (% of GDP),NE.RSB.GNFS.ZS,,,,,,,,,,,-0.768437969,-0.36624147,-0.073669547,-0.482259712,-1.83487853,-0.932971216,-1.872795702,-1.361058361,-0.386787032,-1.408886737,-3.013729297,-2.297777061,-1.907005771,-0.955936051,-0.336368193,-0.322218184,0.538579221,-0.036798707,-0.115335269,-0.462720046,-0.457306475,-0.181878973,-0.036566073,1.256755178,1.465468341,1.646262217,1.630468588,1.913515498,1.600645118,1.167031653,0.676766776,1.355746459,2.265205998,1.868345558,2.098849317,1.689084341,1.395802506,1.522993823,1.156869688,1.881042379,1.778659628,1.775267108,2.899298682,3.507672183,3.737007296,4.198222628,4.243558193,4.076664106,3.594417384,3.373695695,3.381668215
Fragile and conflict affected situations,FCS,External balance on goods and services (% of GDP),NE.RSB.GNFS.ZS,,,,,,,,,,,1.400918278,2.109525308,1.706082432,5.330822427,13.83888699,-0.439282781,-0.044928617,0.315023142,-2.026092132,6.504070447,9.665423423,-6.976419176,-9.981532036,-0.561384979,1.178653931,0.569554131,-2.582168869,0.389087727,-1.041765413,5.224265509,4.518956859,1.312026768,0.759236618,-1.912883463,-1.346620143,-0.396853771,0.086386899,2.454225956,-2.467408521,2.914657129,12.02948351,1.514036331,4.038131363,1.215985261,2.389920794,4.241949248,9.575914705,4.534800209,8.15600839,-1.73244811,4.694235986,5.476621819,6.377553641,-1.097429528,-4.144327146,-6.628426382,-6.87150569,-2.771124056,-1.080917923,-4.1857815,
Finland,FIN,External balance on goods and services (% of GDP),NE.RSB.GNFS.ZS,,,,,,,,,,,-1.681251909,-2.306259377,-0.484064324,-1.299236557,-3.853103313,-6.065354912,-2.174018174,1.312612613,3.094706256,1.043626721,-1.301363758,0.977224368,0.172885078,-0.010470766,2.371866816,0.669585372,1.311151165,0.518341308,-0.346701771,-1.82789815,-1.549049572,-0.949378014,0.846877875,4.59700378,5.643037389,7.456189307,6.916920545,7.333471712,7.910420506,8.968924328,9.167265212,9.251320629,8.970542677,6.58587536,6.270550146,3.967526277,4.16490743,4.794410708,3.615679613,2.038548092,1.364387726,-0.778795745,-1.553942807,-1.058628335,-1.149847509,-0.568630698,-1.277595417,0.045956492,-1.254561653,0.155770376,0.33662335
Fiji,FJI,External balance on goods and services (% of GDP),NE.RSB.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,-3.393005653,-14.40757576,-6.398059996,-5.428120694,-1.066415745,-0.379823762,2.189231716,3.248703249,5.05165029,2.314341105,-4.813131313,-3.19294809,-2.995831886,-7.068384539,-3.030189667,-3.551192753,4.00374933,2.604718982,2.505708631,-0.398521276,-5.122750049,-8.088782562,-2.45186072,-8.435751628,-16.72029149,-9.60515873,-17.88497287,-13.18541939,-20.70483471,-12.82336844,-6.360224699,-5.914620596,-3.062761624,-12.60262431,-6.097938522,-3.760420889,-3.879692698,-4.960225152,-7.6105963,-10.30056502,-17.20215921
